財產號碼,購買日期,財產名稱,使用年限,規格,型號,單價,保管單位,存放地點,保管人,備註,廠商名稱,狀態,採購單號,經費類別,經費來源,會計科目,傳票號碼,傳票日期,廠牌,型號
1060034002,1060621,電鋼琴,5,"1.88鍵 2.鍵盤力度 5段，固定力度 3.全鍵重疊音色(可調音量平衡) 4.超自然鋼琴音色 5.MIDI格式 符合GM2, GS, XGlite規格 6.最大同時發聲數 128 音 7.音色數(電鋼琴)25種 8.古典調律法 8種, 可選調律法主調 9.標準音高調音 415.3 至466.2 Hz 10.等化器(4頻帶數位等化器) 11.音量 11 段調整 12.SMF錄音器 13.歌曲儲存格式：標準MIDI檔 14.可儲存標準MIDI檔音樂",臺,"48,750",學生事務處課外活動指導組,H11400,王棋慧, ,全方位樂器有限公司,正常,採字1060000050,校內單位,學生事務處,其他設備,31060927017,1060927,ROLAND,FP-50
1060035000,1060621,電吉他音箱,5,1.真空管式音箱 2.含2個通道與4種模式 3.12吋揚聲器,台,"28,000",學生事務處課外活動指導組,K12102,王棋慧, ,全方位樂器有限公司,正常,採字1060000050,校內單位,學生事務處,其他設備,31060927017,1060927,LANEY,IRT60
1060036001,1060621,監聽喇叭,5,"1.主動式喇叭系統 2.10"" 二音路 3.輸出功率為700W 4.高效能的D類擴大機",臺,"15,000",學生事務處課外活動指導組,K12102,王棋慧, ,全方位樂器有限公司,正常,採字1060000050,校內單位,學生事務處,其他設備,31060927017,1060927,YAMAHA,DBR10
1060036002,1060621,監聽喇叭,5,"1.主動式喇叭系統 2.10"" 二音路 3.輸出功率為700W 4.高效能的D類擴大機",臺,"15,000",學生事務處課外活動指導組,K12102,王棋慧, ,全方位樂器有限公司,正常,採字1060000050,校內單位,學生事務處,其他設備,31060927017,1060927,YAMAHA,DBR10
1060102000,1060808,單眼相機,5,"1.1,800萬畫素 2.CMOS影像感測器 3.感光度(ISO)範圍 100-12800 4.快門速度：30-1/4000秒，B快門 5.高速連拍：5 FPS 6.自動對焦系統 7.測光模組：63區分割iFCL測光系統 8.光學觀景窗：95%視野率，0.85倍 9.螢幕：3.0吋104萬像素，可翻轉TFT螢幕，支援多點觸控功能 10.動態錄影：Full HD 1920×1080，可達30fps。 11.錄音：立體聲，有輸入孔 12.儲存裝置：SD/SDHC/SDXC記憶卡 13.含變焦18-55mm 鏡頭",臺,"21,000",學生事務處課外活動指導組,H10100,王棋慧, ,雅士照相器材行何念芳,正常,採字1060000124,校內單位,學生事務處,其他設備,31060828033,1060828,CANON,760D
1060103002,1060808,攝影機,5,"1.影像感光元件：1/2.5 吋 (7.20mm) 背照式 Exmor R CMOS 感光元件 2.有效畫面解析度：約 829 萬像素 (16:9)  3.靜態最高影像解析度：約 1,660 萬像素 (16:9) 4.類型：BIONZ X 影像處理器 5.鏡頭類型：蔡司 Vario-Sonnar T 6.影像穩定：Balanced Optical SteadyShot? 影像穩定系統 7.光圈：F2.0 - F3.8 8.光學變焦：20x 9.數位變焦：250x 10.最短對焦距離：廣角約 1 cm，望遠約 80 cm 11.對焦功能：鎖定自動對焦、高速智慧自動對焦 12.自動光圈控制：F2",臺,"41,000",學生事務處課外活動指導組,H10400,王棋慧, ,雅士照相器材行何念芳,正常,採字1060000124,校內單位,學生事務處,其他設備,31060828033,1060828,SONY,FDR-AX40
1060148001,1060823,筆記型電腦,4,1.螢幕：15吋 LED 解析度 1366*768 2.處理器：Intel Core i7 2.6GHz第六代製程 3.記憶體：8GB DDR3 2133MHz 4.硬碟機：500G 7200轉 5.光碟機：內建DVD燒錄器 6.系統支援 WIN10驅動 7.作業系統：WIN10 64Bit隨機版(合法版權) 8.2個USB 3.0，1個USB 2.0 9.1個耳機／喇叭/線路輸出，支援內崁式麥克風的耳機 10.網路攝影機：HD攝影機 11.音效：立體聲/耳機輸出及喇叭裝置/內建麥克風 12.區域網路：RJ-45 100/1000 MBps 乙太網路埠 13.無線網路:802.11bgn、a/g/n、802.11ac 14.藍芽4.2 15.鋰電池,臺,"23,340",學生事務處課外活動指導組,H10100,王棋慧, ,慶銘資訊有限公司,正常,採字1060000128,校內單位,學生事務處,其他設備,31060829053,1060829,ACER,P259-M
1060167002,1060823,單槍投影機,5,"1.解析度：標準XGA 1024*768，支援SXGA 1280*1024 2.輸出亮度：4000ANSI流明 3.型式：三片TFT LCD或單片DMD DLP或D-ILA裝置 4.畫素：三片TFT LCD裝置：2,359,296畫素，單片式DMD DLP或D-ILA裝置：786,432畫素 5.投影畫面：最大300吋 6.安全裝置：過熱自動斷電保護裝置 7.具中華民國環保標章認證",臺,"12,000",學生事務處課外活動指導組,H10100,王棋慧, ,葉興資訊有限公司,正常,採字1060000125,校內單位,學生事務處,其他設備,31060828027,1060828,VIVITEK,DX56AAB
1060215000,1060921,爵士鼓,5,1.100% A級白楊木製 2.搭配簡易式懸吊系統 3.配備金屬鼓框 4.含支撐鼓架,組,"26,500",學生事務處課外活動指導組,K12103,王棋慧, ,全方位樂器有限公司,正常,採字1060000050,校內單位,學生事務處,其他設備,31060927017,1060927,YAMAHA,GIGMKER
1060273000,1061030,箱型冷氣,10,1.10RT 2.冷卻水塔 3.舊冷氣拆除 4.新冷氣安裝、測試 5.冷卻循環系統,式,"200,000",學生事務處課外活動指導組,H10200,王棋慧, ,新勝空調股份有限公司,正常,採字1060000218,校內單位,學生事務處,其他設備,31061031122,1061031,TATUNG,TC-10PNF
1060355000,1061206,多媒體工作桌椅組,5,(1)多媒體工作桌(含大深抽)三組： 尺寸：長150公分，寬70公分，高74公分 (2)弧形桌乙組： 尺寸：長70公分，寬70公分，高74公分 (3)椅子三張： 尺寸：長63公分，寬69公分，高110-120公分,式,"34,900",學生事務處課外活動指導組,H10502,王棋慧, ,一菱企業有限公司,正常,採字1060000526,專案,,其他設備,31061213003,1061213,一菱企業有限公司,多媒體工作桌椅組
1069141001,1070503,台北教育中心室內裝潢工程-活動鏡附重型煞車輪,5,活動鏡附重型煞車輪尺寸W60*D40H169.5CM，含雙面明鏡，預埋插座,台,"37,000",學生事務處課外活動指導組,H20101,王棋慧, ,動境室內裝修工程有限公司,正常,採字1050001098,校內單位,,其他設備,31070504120,1070504,訂製品,訂製品
1069141002,1070503,台北教育中心室內裝潢工程-活動鏡附重型煞車輪,5,活動鏡附重型煞車輪尺寸W60*D40H169.5CM，含雙面明鏡，預埋插座,台,"37,000",學生事務處課外活動指導組,H20101,王棋慧, ,動境室內裝修工程有限公司,正常,採字1050001098,校內單位,,其他設備,31070504120,1070504,訂製品,訂製品
1070002000,1070601,定量充氣機,8,1.可設定充氣量大小 2.適用圓球5吋至16吋 3.適用長條球160型至646型尺寸之氣球,臺,"34,000",學生事務處課外活動指導組,H10100,王棋慧, ,幸福氣球企業社,正常,採字1070000022,校內單位,學生事務處,機械儀器及設備,31070606012,1070606,UB,A12
1070003000,1070601,小軍鼓,5,"1.尺寸14""*6"" 2.鼓皮為水牛皮 3.具鼓架、鼓棒",個,"10,500",學生事務處課外活動指導組,H10901,王棋慧, ,仙靖貿易有限公司,正常,採字1070000032,校內單位,學生事務處,其他設備,31070606012,1070606,虎丘,R99-DR32-14-2P
1070004000,1070601,伴唱機,5,1.具智慧e控APP與WIFI 功能 2.內建1080像素歡唱背景  3.DVD播放機功能可光碟自錄 4.支援APP手持裝置應用點歌 5.字體縮放功能  6.支援HDMI高畫質輸出  7.具USB 連接裝置 8.具硬碟容量3TB,臺,"29,000",學生事務處課外活動指導組,H10200,王棋慧, ,奧斯卡欣業有限公司,正常,採字1070000085,校內單位,學生事務處,其他設備,31070606012,1070606,金嗓,CPX-900M1+
1070020000,1070608,電子計時器,5,1.具正數、倒數計時功能。 2.LED數位式顯示螢幕 3.數字單字高15CM。 4.亮度可調整。 5.具防水功能 6.可顯示6位數(時、分、秒) 7.具腳架可達高度150CM 8.具遙控功能,臺,"18,000",學生事務處課外活動指導組,H10400,王棋慧, ,大光源企業社,正常,採字1070000025,校內單位,學生事務處,其他設備,31070619003,1070619,AOA光電,TS戶外型
1070026000,1070613,棒球發球機,5,1.棒球出球時速48~96公里 2.壘球出球時速45~80公里 3.可調整直球、滾地、高飛球路,臺,"43,700",學生事務處課外活動指導組,O12400,王棋慧, ,仲連企業有限公司,正常,採字1070000080,校內單位,學生事務處,其他設備,31070619001,1070619,無敵,SY71057
1070038000,1070703,數位鋼琴,8,1.鍵盤：88 鍵、PHA-4標準鍵盤 2.可同時發聲數：128 voices 3.音色：鋼琴11種，其他：305 種 4.具備記憶功能 5.內部記憶體：標準MIDI 檔，可存10首樂曲 6.具備Bluetooth 藍牙 7.LED顯示幕 8.具USB 連接埠,臺,"53,000",學生事務處課外活動指導組,H11400,王棋慧, ,全方位樂器有限公司,正常,採字1070000007,校內單位,學生事務處,其他設備,31070706002,1070706,ROLAND,RP-501R
1070039000,1070703,混音器,5,1.超低噪音，可調整訊號強弱 2.麥克風前置放大器，具有可編輯的預設多重效果 3.內置USB連接 4.3D立體聲環繞效果和增強的立體聲圖像 5.具LED指示燈，靜音、主混音開關與獨奏和PFL功能 6.具平衡主混音輸出，耳機和立體聲錄音輸出功能,臺,"15,700",學生事務處課外活動指導組,O22400,王棋慧, ,全方位樂器有限公司,正常,採字1070000007,校內單位,學生事務處,其他設備,31070706002,1070706,Behringer,Mixer X1832usb
1070040000,1070703,吉他音箱,5,1.交流電、直流電兩用 2.輸入功率可達 30W 3.具備2顆5吋喇叭 4.樂句循環錄音功能 5.具兩個獨立的輸入立體聲道,臺,"16,000",學生事務處課外活動指導組,O22400,王棋慧, ,全方位樂器有限公司,正常,採字1070000007,校內單位,學生事務處,其他設備,31070706002,1070706,Roland,AC-33
1070041001,1070703,反鈸,5,1.尺寸：18吋 2.青銅合金 3.手工錘製成形,片,"13,000",學生事務處課外活動指導組,K12103,王棋慧, ,全方位樂器有限公司,正常,採字1070000007,校內單位,學生事務處,其他設備,31070706002,1070706,Meinl,"18"" Byzance"
1070041002,1070703,反鈸,5,1.尺寸：18吋 2.青銅合金 3.手工錘製成形,片,"13,000",學生事務處課外活動指導組,K12102,王棋慧, ,全方位樂器有限公司,正常,採字1070000007,校內單位,學生事務處,其他設備,31070706002,1070706,Meinl,"18"" Byzance"
1070041003,1070703,反鈸,5,1.尺寸：18吋 2.青銅合金 3.手工錘製成形,片,"13,000",學生事務處課外活動指導組,K12102,王棋慧, ,全方位樂器有限公司,正常,採字1070000007,校內單位,學生事務處,其他設備,31070706002,1070706,Meinl,"18"" Byzance"
1070042000,1070703,鼓組收音,5,1.收音麥克風組 2.具踢鼓話筒、鼓話筒、樂器話筒 3.具鼓架 4.附收納箱,組,"18,500",學生事務處課外活動指導組,K12102,王棋慧, ,全方位樂器有限公司,正常,採字1070000007,校內單位,學生事務處,其他設備,31070706002,1070706,SHURE,PGA DRUM KIT 7
1070043000,1070703,吉他,6,1.面板：單板雲杉木 2.側背板：膠木 3.指板：玫瑰木 4.琴頸：膠木 5.響孔輪口：鑲貝 6.烤漆：亮面漆 7.尺寸：41吋GAC桶身,把,"15,000",學生事務處課外活動指導組,O32100,王棋慧, ,全方位樂器有限公司,正常,採字1070000007,校內單位,學生事務處,其他設備,31070706002,1070706,Dadarwood,DW-T620cs
1070194000,1071008,毓麟館1樓會議室(箱型冷氣遷移、安裝),5,一隔間拆除、修繕工程 1.原有隔間牆拆除、2.抽油煙機及水槽拆除、3.牆面窗孔雙面封版、4.輕鋼架天花板修補(不含骨架) 、5.給排水管管路拆除封閉、6.截油槽打除拆除、7.截油槽混凝土澆置及表面粉光、8.截油槽拆水管接通、9.新增水槽給水、10. 新增水槽排水、11.廢棄物清運、12.白鐵防盜門W101*H231、13.白鐵防盜門W190*H66 二箱型冷氣遷移、安裝工程 1.箱型除氣機移機定位安裝工資(10噸)、2.箱型冷氣機配管材料工、3.冷卻水塔安裝定位材料工、4.循環水泵安裝定位材料工、5.風管出風口、6.試機調整、7.電源控制材料、8.既有箱型冷氣清洗保養、9.箱型冷氣機管路拆除工資(15噸)、10.風管拆除工資(封管)、11.風型冷氣機移機定伅安裝工資、12.箱型冷氣機配管及電源控制材、13.箱型冷氣風箱及出風口、14.試機調整、15.老舊故障箱型冷氣拆除、16.運雜費 三單槍遷移工程 1.單槍及電動布幕遷移安裝、2.單槍及手動布幕遷移安裝及15米VGA ,式,"250,000",學生事務處課外活動指導組,H10100,王棋慧, ,勤習室內裝修有限公司,正常,採字1070000498,校內單位,餐旅管理系,房屋及建築改良物,31071016080,1071016,勤習企業有限公司,勤習企業有限公司
1070276000,1071105,繪圖機,5,1.列印最大尺寸：44吋 2.黑白線條繪圖列印速度：A1每小時 80 張 3.列印速度線條繪圖：A1每小時 103 張 4.列印速度：A1每小時 103 張 A1 5.標準記憶體：虛擬16 GB 6.最窄線條寬度：0.06公釐 7.輸出處理：單張送紙、滾筒送紙、自動裁紙器 8.支援紙張類型：銅版與塗料紙、膠片、相片紙、背光、自黏式膠紙,臺,"62,277",學生事務處課外活動指導組,H11000,王棋慧, ,慶銘資訊有限公司,正常,採字1070000023,校內單位,學生事務處,機械儀器及設備,31071107084,1071107,HP,DWSIGNJET T795
1070277005,1071105,電腦,4,1.處理器：Intel Core i5 3.4GHz第七代製程 2.記憶體：8GB DDR4 2400MHz 3.硬碟機：固態硬碟（SSD，Solid State Drive）120GB及硬碟（HDD，Hard Disk Drive）1T  4.顯示介面：主機板內建 5.光碟機：內建DVD燒錄器 6.內建IC卡讀卡機及記憶卡讀卡機 7.系統支援 WIN10  8.作業系統：WIN 10 Professional 64Bit中文專業版（隨機版合法版權） 9.音效：內建HD Audio主機板 10.配件：鍵盤、滑鼠 11.網路介面：具10/100/1000Mbps Ethernet 網路介面 12.電源供應器：250W，符合80Plus 13.具中華民國環保標章認證 ,台,"18,690",學生事務處課外活動指導組,H10400,王棋慧,財務部 ,慶銘資訊有限公司,正常,採字1070000023,校內單位,學生事務處,機械儀器及設備,31071107084,1071107,ACER,VM2640G
1070280002,1071105,筆記型電腦,4,1. 螢幕：15吋 LED 解析度 1366*768 2. 處理器：Intel Mobile Core i7 2.7GHz（第七代製程。3.記憶體：8GB DDR4 。4.硬碟機：固態硬碟（SSD，Solid State Drive）100GB及硬碟（HDD，Hard Disk Drive）450GB。5.光碟機：DVD燒錄器（內建）6.系統支援 WIN10驅動7.作業系統：WIN 10Professional 64Bit中文專業版（隨機版合法版權）。8.提供USB 介面2個 9.1個耳機／喇叭／線路輸出，支援內崁式麥克風的耳機10.網路攝影機：HD攝影機11.音效：立體聲／耳機輸出及喇叭裝置／內建麥克風12.區域網路：提供內建或外接Ethernet網路介面達10/100/1000Mbps 13.無線網路：802.11 bgn、a/g/n及802.11ac。14.電池：提供鋰離子電池一個。15.標準配件：電腦包、滑鼠16.具中華民國環保標章認證,臺,"24,990",學生事務處課外活動指導組,H10100,王棋慧, ,慶銘資訊有限公司,正常,採字1070000023,校內單位,學生事務處,機械儀器及設備,31071107084,1071107,ACER,TMP259-G2-M
1070280003,1071105,筆記型電腦,4,1. 螢幕：15吋 LED 解析度 1366*768 2. 處理器：Intel Mobile Core i7 2.7GHz（第七代製程。3.記憶體：8GB DDR4 。4.硬碟機：固態硬碟（SSD，Solid State Drive）100GB及硬碟（HDD，Hard Disk Drive）450GB。5.光碟機：DVD燒錄器（內建）6.系統支援 WIN10驅動7.作業系統：WIN 10Professional 64Bit中文專業版（隨機版合法版權）。8.提供USB 介面2個 9.1個耳機／喇叭／線路輸出，支援內崁式麥克風的耳機10.網路攝影機：HD攝影機11.音效：立體聲／耳機輸出及喇叭裝置／內建麥克風12.區域網路：提供內建或外接Ethernet網路介面達10/100/1000Mbps 13.無線網路：802.11 bgn、a/g/n及802.11ac。14.電池：提供鋰離子電池一個。15.標準配件：電腦包、滑鼠16.具中華民國環保標章認證,臺,"24,990",學生事務處課外活動指導組,H10100,王棋慧, ,慶銘資訊有限公司,正常,採字1070000023,校內單位,學生事務處,機械儀器及設備,31071107084,1071107,ACER,TMP259-G2-M
1070381001,1071123,無線麥克風,5,1.雙頻道，手握麥克風2支 2.CPU控制自動選訊接收 3.範圍UHF 620-934MHz 4.後置分離式設計接收天線 5.預設頻率有7個群組 6.PLL相位鎖定頻率合成 7.靜音控制模式『音碼及雜訊鎖定』雙重靜音控制 8.頻帶寬度24MHz 9.自動追鎖接收機 10.輸出功率30mW 11.最大輸入音壓140dB SPL 12.具有LCD液晶顯示器，同時顯示電池容量，頻道及錯誤訊息 ,臺,"8,800",學生事務處課外活動指導組,H10100,王棋慧, ,葉興資訊有限公司,正常,採字1070000008,校內單位,學生事務處,其他設備,31071129010,1071129,MIPRO,ACT-789
1070381002,1071123,無線麥克風,5,1.雙頻道，手握麥克風2支 2.CPU控制自動選訊接收 3.範圍UHF 620-934MHz 4.後置分離式設計接收天線 5.預設頻率有7個群組 6.PLL相位鎖定頻率合成 7.靜音控制模式『音碼及雜訊鎖定』雙重靜音控制 8.頻帶寬度24MHz 9.自動追鎖接收機 10.輸出功率30mW 11.最大輸入音壓140dB SPL 12.具有LCD液晶顯示器，同時顯示電池容量，頻道及錯誤訊息,臺,"8,800",學生事務處課外活動指導組,K12102,王棋慧, ,葉興資訊有限公司,正常,採字1070000008,校內單位,學生事務處,其他設備,31071129010,1071129,MIPRO,ACT-789
1070468001,1080213,分離式冷氣(壁掛)7.2kw,10,RAS-71/RAC-71QK1,臺,"63,500",學生事務處課外活動指導組,K12102,王棋慧, ,新勝空調股份有限公司,正常,採字1070000751,校內單位,總務處,其他設備,31080220006,1080220,日立,RAS-71/RAC-71QK1
1070468002,1080213,分離式冷氣(壁掛)7.2kw,10,RAS-71/RAC-71QK1,臺,"63,500",學生事務處課外活動指導組,H10600,王棋慧, ,新勝空調股份有限公司,正常,採字1070000751,校內單位,總務處,其他設備,31080220006,1080220,日立,RAS-71/RAC-71QK1
1070468003,1080213,分離式冷氣(壁掛)7.2kw,10,RAS-71/RAC-71QK1,臺,"63,500",學生事務處課外活動指導組,H10901,王棋慧, ,新勝空調股份有限公司,正常,採字1070000751,校內單位,總務處,其他設備,31080220006,1080220,日立,RAS-71/RAC-71QK1
1070469001,1080213,分離式冷氣(壁掛)6.3kw,10,RAS-63/RAC-63QK1,臺,"57,000",學生事務處課外活動指導組,H10400,王棋慧, ,新勝空調股份有限公司,正常,採字1070000751,校內單位,總務處,其他設備,31080220006,1080220,日立,RAS-63/RAC-63QK1
1070469002,1080213,分離式冷氣(壁掛)6.3kw,10,RAS-63/RAC-63QK1,臺,"57,000",學生事務處課外活動指導組,H10400,王棋慧, ,新勝空調股份有限公司,正常,採字1070000751,校內單位,總務處,其他設備,31080220006,1080220,日立,RAS-63/RAC-63QK1
1070469003,1080213,分離式冷氣(壁掛)6.3kw,10,RAS-63/RAC-63QK1,臺,"57,000",學生事務處課外活動指導組,H10400,王棋慧, ,新勝空調股份有限公司,正常,採字1070000751,校內單位,總務處,其他設備,31080220006,1080220,日立,RAS-63/RAC-63QK1
1070469004,1080213,分離式冷氣(壁掛)6.3kw,10,RAS-63/RAC-63QK1,臺,"57,000",學生事務處課外活動指導組,H10400,王棋慧, ,新勝空調股份有限公司,正常,採字1070000751,校內單位,總務處,其他設備,31080220006,1080220,日立,RAS-63/RAC-63QK1
1070469005,1080213,分離式冷氣(壁掛)6.3kw,10,RAS-63/RAC-63QK1,臺,"57,000",學生事務處課外活動指導組,H11400,王棋慧, ,新勝空調股份有限公司,正常,採字1070000751,校內單位,總務處,其他設備,31080220006,1080220,日立,RAS-63/RAC-63QK1
1070469006,1080213,分離式冷氣(壁掛)6.3kw,10,RAS-63/RAC-63QK1,臺,"57,000",學生事務處課外活動指導組,H11500,王棋慧, ,新勝空調股份有限公司,正常,採字1070000751,校內單位,總務處,其他設備,31080220006,1080220,日立,RAS-63/RAC-63QK1
1070469007,1080213,分離式冷氣(壁掛)6.3kw,10,RAS-63/RAC-63QK1,臺,"57,000",學生事務處課外活動指導組,H10902,王棋慧, ,新勝空調股份有限公司,正常,採字1070000751,校內單位,總務處,其他設備,31080220006,1080220,日立,RAS-63/RAC-63QK1
1070470001,1080213,分離式冷氣(壁掛)5.0kw,10,RAS-50/RAC-50QK1,臺,"50,000",學生事務處課外活動指導組,K12102,王棋慧, ,新勝空調股份有限公司,正常,採字1070000751,校內單位,總務處,其他設備,31080220006,1080220,日立,RAS-50/RAC-50QK1
1070472003,1080213,分離式冷氣(壁掛)2.8kw,10,RAS-28/RAC-28QK1,臺,"34,000",學生事務處課外活動指導組,K12101,王棋慧, ,新勝空調股份有限公司,正常,採字1070000751,校內單位,總務處,其他設備,31080220006,1080220,日立,RAS-28/RAC-28QK1
1079050004,1071105,電腦-螢幕,4,"液晶顯示器：(1)IPS面板寬螢幕LED 背光模組。(2)螢幕尺寸：21.5 吋彩色。(3)液晶點亮（Tr）（Time to Rise）點閉（Tf）（Time to Fall）總反應時間：12ms，液晶反應時間（LCD Response Time）灰階至灰階（Gray to Gray,GTG）標準值（Typ.）12ms。(4)解析度：1920*1080 @60Hz。(5)顯示色彩：16.7M。(6)亮度：典型標準值（Typ.）250 cd/m2。(7)內建防刮玻璃功能。(8)面板技術：IPS LED背光。",台,"3,150",學生事務處課外活動指導組,H10400,王棋慧,財務部 ,慶銘資訊有限公司,正常,採字1070000023,校內單位,學生事務處,機械儀器及設備,31071107084,1071107,ACER,V226HQL G
1079050005,1071105,電腦-螢幕,4,"液晶顯示器：(1)IPS面板寬螢幕LED 背光模組。(2)螢幕尺寸：21.5 吋彩色。(3)液晶點亮（Tr）（Time to Rise）點閉（Tf）（Time to Fall）總反應時間：12ms，液晶反應時間（LCD Response Time）灰階至灰階（Gray to Gray,GTG）標準值（Typ.）12ms。(4)解析度：1920*1080 @60Hz。(5)顯示色彩：16.7M。(6)亮度：典型標準值（Typ.）250 cd/m2。(7)內建防刮玻璃功能。(8)面板技術：IPS LED背光。",台,"3,150",學生事務處課外活動指導組,H10400,王棋慧,財務部 ,慶銘資訊有限公司,正常,採字1070000023,校內單位,學生事務處,機械儀器及設備,31071107084,1071107,ACER,V226HQL G
1080011000,1080717,羽球發球機,5,1.出球頻率：20~55球/分鐘。 2.出球速度：30~135公里/小時。 3.出球弧度：可調整範圍40度。 4.出球落點：從定點到全場兩點可調。 5.升降調整：60公分。 6.含無線控制器。,臺,"70,000",學生事務處課外活動指導組,O12300,王棋慧, ,羽球世家體育用品店,正常,採字1080000101,校內單位,學生事務處,其他設備,31080731213,1080731,CRACK,V-328A
1080014000,1080718,402揚琴,5,1.花梨木邊板、高級沙桐面板。 2.花梨木調音盒蓋鑲貝圖飾。 3. 402型銀弦。 4.音域：F-b3、a=442Hz。 5.含輪盒及架。,臺,"49,800",學生事務處課外活動指導組,H10901,王棋慧, ,全方位樂器有限公司,正常,採字1080000070,校內單位,學生事務處,其他設備,31080731200,1080731,虎丘牌,024404-622L
1080015001,1080718,中阮,5,1.樁木製邊板。 2.木製琴軫銅軫微調。 3.梧桐木製面板底板。,臺,"28,000",學生事務處課外活動指導組,H10901,王棋慧, ,全方位樂器有限公司,正常,採字1080000070,校內單位,學生事務處,其他設備,31080731200,1080731,虎丘牌,13603
1080015002,1080718,中阮,5,1.樁木製邊板。 2.木製琴軫銅軫微調。 3.梧桐木製面板底板。,臺,"28,000",學生事務處課外活動指導組,H10901,王棋慧, ,全方位樂器有限公司,正常,採字1080000070,校內單位,學生事務處,其他設備,31080731200,1080731,虎丘牌,13603
1080016000,1080718,缸鼓,5,1.雙面牛皮製。 2.鼓面直徑65CM。 3.鼓肚麒麟圖飾。 4.含可以移動式輪架。,臺,"28,000",學生事務處課外活動指導組,H10901,王棋慧, ,全方位樂器有限公司,正常,採字1080000070,校內單位,學生事務處,其他設備,31080731200,1080731,虎丘牌,316111AG
1080017000,1080718,行動PA音響,5,"1. 400W (200W + 200W) 功率輸出。 2.喇叭：低音：8"" 單體/ 高音：1"" 音圈壓縮單體。 3.可分離的8軌混音機。 4. iPod/ iPhone USB 連接能力。 5.單鍵總輸出 EQ? 提供虛擬低音加強。 6.高解析度SPX數位殘響效果 (4種型式，參數可調)。 7.內建回授抑制器。 8. 2-段輸入 EQ。 9.可切換的立體及單音輸入。 10. Hi-Z輸入。 11.提供幻象電源。 12.監聽及超低音輸出。 13.提供殘響效果器開關踏板輸入。",臺,"28,800",學生事務處課外活動指導組,O22400,王棋慧, ,全方位樂器有限公司,正常,採字1080000070,校內單位,學生事務處,其他設備,31080731200,1080731,YAMAHA,STAGEPAS400I
1080018000,1080718,電貝斯,5,"1.指板：玫瑰木，總長度26""，銅條長度24”。 2.身：赤楊木琴頸，楓木 34”音階長度。 3.重量4.5KG。 4.含拾音器。",把,"30,000",學生事務處課外活動指導組,K12103,王棋慧, ,全方位樂器有限公司,正常,採字1080000070,校內單位,學生事務處,其他設備,31080731200,1080731,WARWICK,Rock Bass STREAMER NT1
1080019000,1080718,數位鋼琴,5,1.88鍵。 2.鍵盤力度 5段，固定力度。 3.全鍵重疊音色，可調音量平衡。 4.最大同時發聲數 128 音。 5.音色數25種。 6.古典調律法 8種，可選調律法主調。 7.標準音高調音 415.3 至466.2 Hz。 8. 4頻段數位等化器。 9.音量 11 段調整。 10.SMF錄音器。 11.歌曲儲存格式：標準MIDI檔。,臺,"52,400",學生事務處課外活動指導組,H11400,王棋慧, ,全方位樂器有限公司,正常,採字1080000070,校內單位,學生事務處,其他設備,31080731200,1080731,ROLAND,PR501R
1080055000,1080826,漢代長梢弓,2,1.磅數：28吋拉距30磅。 2.弓臂：3K碳纖維片。 3.弓胎：陶瓷泡沫。,支,"16,590",學生事務處課外活動指導組,O12300,王棋慧, ,洸廷企業有限公司,正常,採字1080000104,校內單位,學生事務處,其他設備,31080830022,1080830,無名製弓,漢長梢弓陶瓷泡沫3K碳片
1080057000,1080822,攝影機,5,1. 1/2.5 吋 背照式 Exmor R CMOS 感光元件。 2. 4K高畫質。 3. 4K縮時錄影。 4.總像素可達 857 萬像素。 5.光圈F2.0 - F3.8。 6.光學變焦20X，數位變焦250X。 7.清晰影像縮放4K：30X。 8.濾鏡直徑 55mm。 9.對比式自動對焦、最短對焦距離約 1 公分 (廣角)，約 80 公分 (望遠)。 10.具高速智慧自動對焦。 11.自動光圈控制，F2.0 - F11。 12. 64GB 內建記憶體。 13.原廠專用攝影包。,臺,"40,000",學生事務處課外活動指導組,H10400,王棋慧, ,雅士照相器材行何念芳,正常,採字1080000107,校內單位,學生事務處,其他設備,31080830021,1080830,SONY,FDR-AX40
1080058000,1080822,數位相機,5,1.有效畫素2010萬。 2.影像處理器 BIONZ X。 3.光學變焦倍率 2.9X。 4. 0.05秒自動對焦。 5. ISO 感光度 可達25600。 6. 10倍光學防手震。 7.相片效果 15種。 8.錄影模式可達3840*2160 4K。 9.錄影中可擷取靜態照片。 10. WIFI 無線傳輸。 11. 4K靜態影像輸出。,臺,"30,000",學生事務處課外活動指導組,H10400,王棋慧, ,雅士照相器材行何念芳,正常,採字1080000107,校內單位,學生事務處,其他設備,31080830021,1080830,SONY,RX100M5A
1080063000,1080822,烤箱,5,1.半盤烤箱。 2.烤箱內部皆為琺瑯材質。 3.全數位式操控面板，含數位設定烘烤溫度及烘烤時間、數位顯示爐內溫度、21組記憶模組。 4.烘烤中自動降溫。 5.烤箱爐門微開功能設計。 6.蒸氣盤專用保護背板。 7.單組溫度時間。 8.雙組溫度時間。 9.雙組溫度時間：預熱功能、循環模式。 10.單組溫度時間：預熱功能、循環模式。 11.高溫至少需達300度。,處,"25,000",學生事務處課外活動指導組,H11000,王棋慧, ,瑞輝食品行魏麗雪,正常,採字1080000103,校內單位,學生事務處,其他設備,31080830027,1080830,BAKART,OP-1089
